"","mom","embryo","Treatment","Elevation","Estimate","Std. Error","t value","Pr(>|t|)","coll_date","coll_date_numeric","Treatment_numeric","Elevation_numeric","Mom_numeric"
"76","Higher zone WINTER 4",11,"Control","Higher",0.00744266063337545,0.0006859661086143,10.8498955559337,0.00167521246683436,"Winter",1,0,1,8
"77","Higher zone WINTER 4",12,"Control","Higher",0.00588097434976418,0.000980572467964037,5.99749079430596,0.026692909475518,"Winter",1,0,1,8
"78","Higher zone WINTER 4",1,"Heat Shock","Higher",0.00443939196867955,0.00287139362913686,1.54607571864469,0.219810643184026,"Winter",1,1,1,8
"79","Higher zone WINTER 4",2,"Heat Shock","Higher",0.00746458657141074,0.0015472050526881,4.82456191468727,0.0169706170871996,"Winter",1,1,1,8
"80","Higher zone WINTER 4",3,"Heat Shock","Higher",0.00935857370497053,0.000471815134130081,19.8352554379706,0.000280025589299199,"Winter",1,1,1,8
"81","Higher zone WINTER 4",4,"Heat Shock","Higher",0.0138792630221575,NA,NA,NA,"Winter",1,1,1,8
"82","Higher zone WINTER 4",5,"Heat Shock","Higher",0.00633732968619357,0.000984334870376287,6.4381846838068,0.0232859600901846,"Winter",1,1,1,8
"83","Higher zone WINTER 4",6,"Heat Shock","Higher",0.00846595633701077,0.000610206243255996,13.8739261201874,0.000810604907169297,"Winter",1,1,1,8
"84","Higher zone WINTER 4",7,"Heat Shock","Higher",0.00713231360139238,0.00101801773798845,7.00607988961516,0.00597140419188228,"Winter",1,1,1,8
"85","Higher zone WINTER 4",8,"Heat Shock","Higher",0.00769548876760773,0.000853885332484598,9.01232106331624,0.00288428994696144,"Winter",1,1,1,8
"86","Higher zone WINTER 4",9,"Heat Shock","Higher",0.00836181126208035,0.000249103603225293,33.5676046183797,5.81197703057156e-05,"Winter",1,1,1,8
"87","Higher zone WINTER 4",10,"Heat Shock","Higher",0.00877056327790593,0.000604659233085955,14.5049687460229,0.000710458554402883,"Winter",1,1,1,8
"88","Higher zone WINTER 4",11,"Heat Shock","Higher",0.00639431684737111,0.00137188709056485,4.66096436896887,0.0186371959470404,"Winter",1,1,1,8
"89","Higher zone WINTER 5",1,"Control","Higher",0.0132310266629752,0.00320381092597897,4.12977762067286,0.15124241127026,"Winter",1,0,1,9
"90","Higher zone WINTER 5",2,"Control","Higher",0.0121959780243924,0.00175742760737044,6.9396759065602,0.0911090823203262,"Winter",1,0,1,9
"91","Higher zone WINTER 5",3,"Control","Higher",0.0133144577880183,0.00192804608129438,6.90567404855787,0.0915515365801883,"Winter",1,0,1,9
"92","Higher zone WINTER 5",4,"Control","Higher",0.00895746315034581,0.00237450041145829,3.77235695859265,0.164964944742249,"Winter",1,0,1,9
"93","Higher zone WINTER 5",5,"Control","Higher",0.0140018130978752,0.00158823287647865,8.81596981477891,0.0719047727773969,"Winter",1,0,1,9
"94","Higher zone WINTER 5",6,"Control","Higher",0.0130954184000127,NA,NA,NA,"Winter",1,0,1,9
"95","Higher zone WINTER 5",7,"Control","Higher",0.0140609318189395,0.00159318528443892,8.8256726673768,0.0718263909273813,"Winter",1,0,1,9
"96","Higher zone WINTER 5",8,"Control","Higher",0.0132798939197028,0.00173307953191459,7.66259924899814,0.0166081946292101,"Winter",1,0,1,9
"97","Higher zone WINTER 5",9,"Control","Higher",0.0121286936235849,0.00175497912578592,6.91101873827324,0.0914817055245733,"Winter",1,0,1,9
"98","Higher zone WINTER 5",10,"Control","Higher",0.013159375609906,0.00285711860670747,4.60582055607094,0.136108250588411,"Winter",1,0,1,9
"99","Higher zone WINTER 5",11,"Control","Higher",0.0135158496881269,0.0025221944443763,5.35876594219885,0.117448811684418,"Winter",1,0,1,9
"100","Higher zone WINTER 5",12,"Control","Higher",0.0148233936620229,0.00200482820638955,7.39384732057318,0.0855819892123519,"Winter",1,0,1,9
"101","Higher zone WINTER 5",1,"Heat Shock","Higher",0.00830018788660024,0.00568680396384206,1.4595523143359,0.382407386916933,"Winter",1,1,1,9
"102","Higher zone WINTER 5",2,"Heat Shock","Higher",0.0147898251236847,0.000770637857296905,19.1916669855302,0.0331417048016663,"Winter",1,1,1,9
"103","Higher zone WINTER 5",3,"Heat Shock","Higher",0.0116030239330844,0.00526003097871905,2.20588509459882,0.270959381360937,"Winter",1,1,1,9
"104","Higher zone WINTER 5",4,"Heat Shock","Higher",0.00998795502119487,0.00155618958291119,6.41821223511226,0.0234260492160152,"Winter",1,1,1,9
"105","Higher zone WINTER 5",5,"Heat Shock","Higher",0.00830019367398587,0.000837006294433072,9.91652479699431,0.063981577674211,"Winter",1,1,1,9
